date,datetime,cash_type,card,money,coffee_name
7/26/24,7/26/24 11:47,card,ANON-0000-0000-0385,27.92,Americano with Milk
7/26/24,7/26/24 12:07,card,ANON-0000-0000-0379,27.92,Americano with Milk
7/26/24,7/26/24 12:28,card,ANON-0000-0000-0339,32.82,Cappuccino
7/26/24,7/26/24 12:29,card,ANON-0000-0000-0339,32.82,Cappuccino
7/26/24,7/26/24 13:09,card,ANON-0000-0000-0409,32.82,Latte
7/26/24,7/26/24 17:23,card,ANON-0000-0000-0410,23.02,Americano
7/26/24,7/26/24 17:58,card,ANON-0000-0000-0411,32.82,Cappuccino
7/26/24,7/26/24 21:15,card,ANON-0000-0000-0009,32.82,Latte
7/26/24,7/26/24 22:49,card,ANON-0000-0000-0412,27.92,Americano with Milk
7/27/24,7/27/24 9:09,card,ANON-0000-0000-0097,32.82,Cappuccino
7/27/24,7/27/24 11:55,card,ANON-0000-0000-0413,27.92,Americano with Milk
7/27/24,7/27/24 12:25,card,ANON-0000-0000-0059,27.92,Americano with Milk
7/27/24,7/27/24 12:26,card,ANON-0000-0000-0040,18.12,Espresso
7/27/24,7/27/24 12:33,card,ANON-0000-0000-0059,27.92,Americano with Milk
7/27/24,7/27/24 14:28,card,ANON-0000-0000-0225,18.12,Espresso
7/27/24,7/27/24 14:51,card,ANON-0000-0000-0077,32.82,Latte
7/27/24,7/27/24 17:02,card,ANON-0000-0000-0414,32.82,Cappuccino
7/27/24,7/27/24 17:03,card,ANON-0000-0000-0415,32.82,Cappuccino
7/27/24,7/27/24 17:09,card,ANON-0000-0000-0416,27.92,Americano with Milk
7/27/24,7/27/24 17:10,card,ANON-0000-0000-0416,27.92,Americano with Milk
7/27/24,7/27/24 20:55,card,ANON-0000-0000-0009,32.82,Latte
7/27/24,7/27/24 22:56,card,ANON-0000-0000-0417,32.82,Cappuccino
7/28/24,7/28/24 11:07,card,ANON-0000-0000-0012,18.12,Espresso
7/28/24,7/28/24 14:17,card,ANON-0000-0000-0276,27.92,Americano with Milk
7/28/24,7/28/24 14:18,card,ANON-0000-0000-0276,32.82,Latte
7/29/24,7/29/24 8:12,card,ANON-0000-0000-0418,32.82,Latte
7/29/24,7/29/24 9:04,card,ANON-0000-0000-0012,23.02,Americano
7/29/24,7/29/24 9:15,card,ANON-0000-0000-0097,27.92,Americano with Milk
7/29/24,7/29/24 9:19,card,ANON-0000-0000-0003,23.02,Americano
7/29/24,7/29/24 9:51,card,ANON-0000-0000-0419,27.92,Americano with Milk
7/29/24,7/29/24 9:58,card,ANON-0000-0000-0420,32.82,Cappuccino
7/29/24,7/29/24 10:43,card,ANON-0000-0000-0421,32.82,Hot Chocolate
7/29/24,7/29/24 10:44,card,ANON-0000-0000-0421,32.82,Hot Chocolate
7/29/24,7/29/24 19:06,card,ANON-0000-0000-0422,32.82,Cappuccino
7/29/24,7/29/24 19:30,card,ANON-0000-0000-0099,23.02,Americano
7/29/24,7/29/24 21:57,card,ANON-0000-0000-0328,32.82,Cocoa
7/30/24,7/30/24 7:41,card,ANON-0000-0000-0423,27.92,Americano with Milk
7/30/24,7/30/24 8:05,card,ANON-0000-0000-0424,23.02,Cortado
7/30/24,7/30/24 8:20,card,ANON-0000-0000-0425,32.82,Cappuccino
7/30/24,7/30/24 9:13,card,ANON-0000-0000-0097,27.92,Americano with Milk
7/30/24,7/30/24 10:17,card,ANON-0000-0000-0141,23.02,Cortado
7/30/24,7/30/24 10:19,card,ANON-0000-0000-0276,27.92,Americano with Milk
7/30/24,7/30/24 10:23,card,ANON-0000-0000-0250,32.82,Latte
7/30/24,7/30/24 11:12,card,ANON-0000-0000-0426,23.02,Americano
7/30/24,7/30/24 11:13,card,ANON-0000-0000-0426,18.12,Espresso
7/30/24,7/30/24 11:14,card,ANON-0000-0000-0427,27.92,Americano with Milk
7/30/24,7/30/24 11:16,card,ANON-0000-0000-0428,27.92,Americano with Milk
7/30/24,7/30/24 11:30,card,ANON-0000-0000-0429,27.92,Americano with Milk
7/30/24,7/30/24 11:31,card,ANON-0000-0000-0430,27.92,Americano with Milk
7/30/24,7/30/24 12:08,card,ANON-0000-0000-0431,32.82,Latte
7/30/24,7/30/24 15:16,card,ANON-0000-0000-0432,27.92,Americano with Milk
7/30/24,7/30/24 16:08,card,ANON-0000-0000-0433,23.02,Cortado
7/30/24,7/30/24 16:09,card,ANON-0000-0000-0433,27.92,Americano with Milk
7/30/24,7/30/24 20:24,card,ANON-0000-0000-0434,18.12,Espresso
7/30/24,7/30/24 20:53,card,ANON-0000-0000-0097,27.92,Americano with Milk
7/30/24,7/30/24 20:54,card,ANON-0000-0000-0097,27.92,Americano with Milk
7/30/24,7/30/24 20:57,card,ANON-0000-0000-0347,27.92,Americano with Milk
7/30/24,7/30/24 21:33,card,ANON-0000-0000-0435,32.82,Latte
7/30/24,7/30/24 22:15,card,ANON-0000-0000-0436,23.02,Americano
7/30/24,7/30/24 22:16,card,ANON-0000-0000-0436,32.82,Cappuccino
7/31/24,7/31/24 7:59,card,ANON-0000-0000-0423,27.92,Americano with Milk
7/31/24,7/31/24 8:37,card,ANON-0000-0000-0437,27.92,Americano with Milk
7/31/24,7/31/24 8:38,card,ANON-0000-0000-0437,27.92,Americano with Milk
7/31/24,7/31/24 9:54,card,ANON-0000-0000-0388,23.02,Americano
7/31/24,7/31/24 9:55,card,ANON-0000-0000-0388,23.02,Americano
7/31/24,7/31/24 9:58,card,ANON-0000-0000-0276,27.92,Americano with Milk
7/31/24,7/31/24 13:11,card,ANON-0000-0000-0384,32.82,Cocoa
7/31/24,7/31/24 13:14,card,ANON-0000-0000-0384,32.82,Latte
7/31/24,7/31/24 13:24,card,ANON-0000-0000-0438,27.92,Americano with Milk
7/31/24,7/31/24 17:48,card,ANON-0000-0000-0439,23.02,Cortado
7/31/24,7/31/24 18:04,card,ANON-0000-0000-0440,32.82,Latte
7/31/24,7/31/24 19:22,card,ANON-0000-0000-0441,23.02,Cortado
7/31/24,7/31/24 19:28,card,ANON-0000-0000-0009,32.82,Latte
7/31/24,7/31/24 20:46,card,ANON-0000-0000-0442,32.82,Cocoa
7/31/24,7/31/24 20:50,card,ANON-0000-0000-0443,23.02,Cortado
7/31/24,7/31/24 20:51,card,ANON-0000-0000-0443,32.82,Latte
7/31/24,7/31/24 20:52,card,ANON-0000-0000-0153,32.82,Cappuccino
7/31/24,7/31/24 20:53,card,ANON-0000-0000-0443,23.02,Cortado
7/31/24,7/31/24 20:59,card,ANON-0000-0000-0040,27.92,Americano with Milk
7/31/24,7/31/24 21:26,card,ANON-0000-0000-0444,32.82,Latte
7/31/24,7/31/24 21:54,card,ANON-0000-0000-0445,32.82,Latte
7/31/24,7/31/24 21:55,card,ANON-0000-0000-0446,32.82,Latte
8/1/24,8/1/24 7:31,card,ANON-0000-0000-0423,27.92,Americano with Milk
8/1/24,8/1/24 9:25,card,ANON-0000-0000-0276,27.92,Americano with Milk
8/1/24,8/1/24 11:04,card,ANON-0000-0000-0097,27.92,Americano with Milk
8/1/24,8/1/24 11:22,card,ANON-0000-0000-0447,27.92,Americano with Milk
8/1/24,8/1/24 13:22,card,ANON-0000-0000-0448,23.02,Cortado
8/1/24,8/1/24 13:23,card,ANON-0000-0000-0448,32.82,Cappuccino
8/1/24,8/1/24 13:49,card,ANON-0000-0000-0449,32.82,Cappuccino
8/1/24,8/1/24 15:43,card,ANON-0000-0000-0423,27.92,Americano with Milk
8/1/24,8/1/24 16:24,card,ANON-0000-0000-0450,27.92,Americano with Milk
8/1/24,8/1/24 16:26,card,ANON-0000-0000-0450,23.02,Americano
8/1/24,8/1/24 17:23,card,ANON-0000-0000-0451,23.02,Americano
8/1/24,8/1/24 20:41,card,ANON-0000-0000-0452,32.82,Cappuccino
8/2/24,8/2/24 9:01,card,ANON-0000-0000-0453,27.92,Americano with Milk
8/2/24,8/2/24 9:35,card,ANON-0000-0000-0097,27.92,Americano with Milk
8/2/24,8/2/24 11:09,card,ANON-0000-0000-0141,23.02,Cortado
8/2/24,8/2/24 18:08,card,ANON-0000-0000-0454,27.92,Americano with Milk
8/2/24,8/2/24 21:23,card,ANON-0000-0000-0009,32.82,Latte
8/3/24,8/3/24 8:53,card,ANON-0000-0000-0097,27.92,Americano with Milk
8/3/24,8/3/24 9:37,card,ANON-0000-0000-0401,27.92,Americano with Milk
8/3/24,8/3/24 9:38,card,ANON-0000-0000-0401,27.92,Americano with Milk
8/3/24,8/3/24 10:12,card,ANON-0000-0000-0304,27.92,Americano with Milk
8/3/24,8/3/24 11:20,card,ANON-0000-0000-0455,23.02,Cortado
8/3/24,8/3/24 11:21,card,ANON-0000-0000-0455,23.02,Cortado
8/3/24,8/3/24 11:56,card,ANON-0000-0000-0040,18.12,Espresso
8/3/24,8/3/24 11:57,card,ANON-0000-0000-0040,27.92,Americano with Milk
8/3/24,8/3/24 12:03,card,ANON-0000-0000-0040,27.92,Americano with Milk
8/3/24,8/3/24 16:54,card,ANON-0000-0000-0322,27.92,Americano with Milk
8/3/24,8/3/24 18:38,card,ANON-0000-0000-0456,32.82,Cappuccino
8/3/24,8/3/24 21:30,card,ANON-0000-0000-0457,32.82,Latte
8/3/24,8/3/24 21:33,card,ANON-0000-0000-0457,32.82,Latte
8/4/24,8/4/24 8:18,card,ANON-0000-0000-0458,32.82,Cappuccino
8/4/24,8/4/24 10:37,card,ANON-0000-0000-0040,27.92,Americano with Milk
8/4/24,8/4/24 11:50,card,ANON-0000-0000-0258,32.82,Cappuccino
8/4/24,8/4/24 11:52,card,ANON-0000-0000-0258,27.92,Americano with Milk
8/4/24,8/4/24 15:33,card,ANON-0000-0000-0268,32.82,Cappuccino
8/4/24,8/4/24 15:35,card,ANON-0000-0000-0268,32.82,Cappuccino
8/5/24,8/5/24 8:50,card,ANON-0000-0000-0459,23.02,Cortado
8/5/24,8/5/24 9:19,card,ANON-0000-0000-0097,27.92,Americano with Milk
8/5/24,8/5/24 11:20,card,ANON-0000-0000-0375,23.02,Cortado
8/5/24,8/5/24 13:45,card,ANON-0000-0000-0460,32.82,Cappuccino
8/5/24,8/5/24 16:05,card,ANON-0000-0000-0461,32.82,Latte
8/5/24,8/5/24 16:07,card,ANON-0000-0000-0461,32.82,Latte
8/5/24,8/5/24 17:44,card,ANON-0000-0000-0462,32.82,Latte
8/5/24,8/5/24 17:45,card,ANON-0000-0000-0462,27.92,Americano with Milk
8/5/24,8/5/24 19:20,card,ANON-0000-0000-0019,32.82,Latte
8/5/24,8/5/24 19:34,card,ANON-0000-0000-0009,32.82,Latte
8/5/24,8/5/24 20:49,card,ANON-0000-0000-0463,32.82,Cocoa
8/5/24,8/5/24 20:50,card,ANON-0000-0000-0463,32.82,Cocoa
8/5/24,8/5/24 22:43,card,ANON-0000-0000-0464,27.92,Americano with Milk
8/6/24,8/6/24 10:21,card,ANON-0000-0000-0375,23.02,Cortado
8/6/24,8/6/24 10:32,card,ANON-0000-0000-0465,32.82,Hot Chocolate
8/6/24,8/6/24 17:40,card,ANON-0000-0000-0466,32.82,Cappuccino
8/6/24,8/6/24 17:42,card,ANON-0000-0000-0466,32.82,Latte
8/6/24,8/6/24 17:44,card,ANON-0000-0000-0466,32.82,Cocoa
8/6/24,8/6/24 19:04,card,ANON-0000-0000-0019,32.82,Latte
8/6/24,8/6/24 19:05,card,ANON-0000-0000-0467,27.92,Americano with Milk
8/6/24,8/6/24 20:04,card,ANON-0000-0000-0468,32.82,Latte
8/7/24,8/7/24 8:55,card,ANON-0000-0000-0453,27.92,Americano with Milk
8/7/24,8/7/24 12:12,card,ANON-0000-0000-0003,23.02,Americano
8/7/24,8/7/24 12:13,card,ANON-0000-0000-0003,23.02,Americano
8/7/24,8/7/24 13:11,card,ANON-0000-0000-0469,18.12,Espresso
8/7/24,8/7/24 16:19,card,ANON-0000-0000-0470,23.02,Americano
8/7/24,8/7/24 19:36,card,ANON-0000-0000-0009,32.82,Latte
8/7/24,8/7/24 20:40,card,ANON-0000-0000-0442,32.82,Cocoa
8/7/24,8/7/24 21:18,card,ANON-0000-0000-0328,32.82,Cappuccino
8/7/24,8/7/24 22:28,card,ANON-0000-0000-0471,32.82,Latte
8/7/24,8/7/24 22:32,card,ANON-0000-0000-0472,32.82,Latte
8/8/24,8/8/24 8:46,card,ANON-0000-0000-0141,18.12,Espresso
8/8/24,8/8/24 8:47,card,ANON-0000-0000-0141,23.02,Cortado
8/8/24,8/8/24 12:27,card,ANON-0000-0000-0420,27.92,Americano with Milk
8/8/24,8/8/24 12:43,card,ANON-0000-0000-0141,23.02,Cortado
8/8/24,8/8/24 12:44,card,ANON-0000-0000-0141,23.02,Cortado
8/8/24,8/8/24 16:57,card,ANON-0000-0000-0473,32.82,Cappuccino
8/8/24,8/8/24 17:17,card,ANON-0000-0000-0474,32.82,Cappuccino
8/8/24,8/8/24 21:25,card,ANON-0000-0000-0311,27.92,Americano with Milk
8/9/24,8/9/24 7:35,card,ANON-0000-0000-0475,32.82,Latte
8/9/24,8/9/24 9:53,card,ANON-0000-0000-0476,23.02,Americano
8/9/24,8/9/24 10:13,card,ANON-0000-0000-0141,23.02,Cortado
8/9/24,8/9/24 10:26,card,ANON-0000-0000-0311,27.92,Americano with Milk
8/9/24,8/9/24 11:28,card,ANON-0000-0000-0475,32.82,Latte
8/9/24,8/9/24 11:29,card,ANON-0000-0000-0477,23.02,Americano
8/9/24,8/9/24 18:56,card,ANON-0000-0000-0478,23.02,Americano
8/9/24,8/9/24 19:03,card,ANON-0000-0000-0479,32.82,Hot Chocolate
8/10/24,8/10/24 8:36,card,ANON-0000-0000-0480,32.82,Cappuccino
8/10/24,8/10/24 8:37,card,ANON-0000-0000-0480,27.92,Americano with Milk
8/10/24,8/10/24 8:45,card,ANON-0000-0000-0141,23.02,Cortado
8/10/24,8/10/24 11:52,card,ANON-0000-0000-0012,23.02,Cortado
8/10/24,8/10/24 11:54,card,ANON-0000-0000-0012,23.02,Americano
8/10/24,8/10/24 12:15,card,ANON-0000-0000-0481,32.82,Latte
8/10/24,8/10/24 12:33,card,ANON-0000-0000-0463,27.92,Americano with Milk
8/10/24,8/10/24 16:06,card,ANON-0000-0000-0009,32.82,Latte
8/10/24,8/10/24 21:16,card,ANON-0000-0000-0482,32.82,Cocoa
8/10/24,8/10/24 21:17,card,ANON-0000-0000-0482,32.82,Cocoa
8/10/24,8/10/24 21:37,card,ANON-0000-0000-0442,32.82,Cocoa
8/11/24,8/11/24 9:52,card,ANON-0000-0000-0440,32.82,Latte
8/11/24,8/11/24 9:53,card,ANON-0000-0000-0440,32.82,Latte
8/11/24,8/11/24 10:17,card,ANON-0000-0000-0347,27.92,Americano with Milk
8/11/24,8/11/24 11:56,card,ANON-0000-0000-0480,32.82,Cappuccino
8/11/24,8/11/24 11:57,card,ANON-0000-0000-0480,27.92,Americano with Milk
8/11/24,8/11/24 12:20,card,ANON-0000-0000-0141,23.02,Cortado
8/11/24,8/11/24 15:53,card,ANON-0000-0000-0483,32.82,Latte
8/11/24,8/11/24 15:55,card,ANON-0000-0000-0484,27.92,Americano with Milk
8/11/24,8/11/24 15:56,card,ANON-0000-0000-0484,32.82,Cocoa
8/11/24,8/11/24 16:27,card,ANON-0000-0000-0414,32.82,Cappuccino
8/11/24,8/11/24 16:28,card,ANON-0000-0000-0485,18.12,Espresso
8/11/24,8/11/24 21:30,card,ANON-0000-0000-0486,23.02,Cortado
8/11/24,8/11/24 21:41,card,ANON-0000-0000-0475,32.82,Latte
8/11/24,8/11/24 21:43,card,ANON-0000-0000-0487,32.82,Latte
8/11/24,8/11/24 22:39,card,ANON-0000-0000-0488,32.82,Cappuccino
8/12/24,8/12/24 8:26,card,ANON-0000-0000-0367,32.82,Hot Chocolate
8/12/24,8/12/24 11:15,card,ANON-0000-0000-0489,27.92,Americano with Milk
8/12/24,8/12/24 11:19,card,ANON-0000-0000-0490,23.02,Americano
8/12/24,8/12/24 11:20,card,ANON-0000-0000-0490,32.82,Latte
8/12/24,8/12/24 11:44,card,ANON-0000-0000-0491,32.82,Latte
8/12/24,8/12/24 14:04,card,ANON-0000-0000-0492,18.12,Espresso
8/12/24,8/12/24 14:05,card,ANON-0000-0000-0492,27.92,Americano with Milk
8/12/24,8/12/24 15:33,card,ANON-0000-0000-0493,27.92,Americano with Milk
8/12/24,8/12/24 18:05,card,ANON-0000-0000-0097,27.92,Americano with Milk
8/12/24,8/12/24 21:25,card,ANON-0000-0000-0097,27.92,Americano with Milk
8/12/24,8/12/24 21:37,card,ANON-0000-0000-0494,32.82,Latte
8/12/24,8/12/24 22:58,card,ANON-0000-0000-0134,32.82,Cappuccino
8/12/24,8/12/24 22:59,card,ANON-0000-0000-0134,32.82,Cappuccino
8/13/24,8/13/24 8:44,card,ANON-0000-0000-0495,27.92,Americano with Milk
8/13/24,8/13/24 9:14,card,ANON-0000-0000-0097,27.92,Americano with Milk
8/13/24,8/13/24 9:45,card,ANON-0000-0000-0385,27.92,Americano with Milk
8/13/24,8/13/24 10:42,card,ANON-0000-0000-0141,23.02,Cortado
8/13/24,8/13/24 11:59,card,ANON-0000-0000-0496,32.82,Latte
8/13/24,8/13/24 13:01,card,ANON-0000-0000-0497,27.92,Americano with Milk
8/13/24,8/13/24 14:45,card,ANON-0000-0000-0494,32.82,Latte
8/13/24,8/13/24 15:47,card,ANON-0000-0000-0498,32.82,Cappuccino
8/13/24,8/13/24 15:55,card,ANON-0000-0000-0097,27.92,Americano with Milk
8/13/24,8/13/24 20:29,card,ANON-0000-0000-0499,32.82,Latte
8/13/24,8/13/24 20:30,card,ANON-0000-0000-0499,32.82,Cocoa
8/13/24,8/13/24 20:44,card,ANON-0000-0000-0500,32.82,Cappuccino
8/13/24,8/13/24 21:00,card,ANON-0000-0000-0501,23.02,Cortado
8/14/24,8/14/24 7:35,card,ANON-0000-0000-0475,32.82,Latte
8/14/24,8/14/24 7:36,card,ANON-0000-0000-0472,32.82,Cappuccino
8/14/24,8/14/24 10:09,card,ANON-0000-0000-0141,23.02,Cortado
8/14/24,8/14/24 11:39,card,ANON-0000-0000-0095,18.12,Espresso
8/14/24,8/14/24 12:49,card,ANON-0000-0000-0502,23.02,Americano
8/14/24,8/14/24 12:51,card,ANON-0000-0000-0450,23.02,Americano
8/14/24,8/14/24 15:21,card,ANON-0000-0000-0503,32.82,Latte
8/14/24,8/14/24 17:24,card,ANON-0000-0000-0504,23.02,Americano
8/14/24,8/14/24 18:10,card,ANON-0000-0000-0505,23.02,Cortado
8/14/24,8/14/24 18:59,card,ANON-0000-0000-0506,27.92,Americano with Milk
8/14/24,8/14/24 19:34,card,ANON-0000-0000-0012,32.82,Latte
8/14/24,8/14/24 19:35,card,ANON-0000-0000-0012,23.02,Cortado
8/14/24,8/14/24 21:41,card,ANON-0000-0000-0507,32.82,Latte
8/15/24,8/15/24 9:36,card,ANON-0000-0000-0141,23.02,Cortado
8/15/24,8/15/24 9:37,card,ANON-0000-0000-0508,32.82,Cappuccino
8/15/24,8/15/24 9:38,card,ANON-0000-0000-0509,32.82,Hot Chocolate
8/15/24,8/15/24 9:38,card,ANON-0000-0000-0509,32.82,Latte
8/15/24,8/15/24 12:38,card,ANON-0000-0000-0232,32.82,Latte
8/15/24,8/15/24 13:48,card,ANON-0000-0000-0510,32.82,Latte
8/15/24,8/15/24 14:17,card,ANON-0000-0000-0012,23.02,Americano
8/15/24,8/15/24 14:18,card,ANON-0000-0000-0012,18.12,Espresso
8/15/24,8/15/24 17:53,card,ANON-0000-0000-0511,27.92,Americano with Milk
8/15/24,8/15/24 19:10,card,ANON-0000-0000-0512,32.82,Hot Chocolate
8/15/24,8/15/24 19:11,card,ANON-0000-0000-0512,27.92,Americano with Milk
8/15/24,8/15/24 19:41,card,ANON-0000-0000-0513,27.92,Americano with Milk
8/15/24,8/15/24 19:42,card,ANON-0000-0000-0513,23.02,Americano
8/15/24,8/15/24 20:40,card,ANON-0000-0000-0514,32.82,Cappuccino
8/15/24,8/15/24 21:35,card,ANON-0000-0000-0040,18.12,Espresso
8/15/24,8/15/24 21:36,card,ANON-0000-0000-0040,27.92,Americano with Milk
8/16/24,8/16/24 12:29,card,ANON-0000-0000-0513,32.82,Latte
8/16/24,8/16/24 12:54,card,ANON-0000-0000-0515,23.02,Americano
8/16/24,8/16/24 13:36,card,ANON-0000-0000-0429,27.92,Americano with Milk
8/16/24,8/16/24 15:18,card,ANON-0000-0000-0012,18.12,Espresso
8/16/24,8/16/24 15:19,card,ANON-0000-0000-0012,18.12,Espresso
8/17/24,8/17/24 9:16,card,ANON-0000-0000-0097,27.92,Americano with Milk
8/17/24,8/17/24 9:18,card,ANON-0000-0000-0516,32.82,Cappuccino
8/17/24,8/17/24 10:53,card,ANON-0000-0000-0517,27.92,Americano with Milk
8/17/24,8/17/24 11:58,card,ANON-0000-0000-0141,23.02,Cortado
8/17/24,8/17/24 11:59,card,ANON-0000-0000-0141,23.02,Cortado
8/17/24,8/17/24 13:18,card,ANON-0000-0000-0518,27.92,Americano with Milk
8/17/24,8/17/24 16:31,card,ANON-0000-0000-0277,23.02,Cortado
8/17/24,8/17/24 16:33,card,ANON-0000-0000-0192,32.82,Latte
8/17/24,8/17/24 18:48,card,ANON-0000-0000-0456,32.82,Cappuccino
8/17/24,8/17/24 21:18,card,ANON-0000-0000-0040,27.92,Americano with Milk
8/17/24,8/17/24 22:42,card,ANON-0000-0000-0519,32.82,Latte
8/18/24,8/18/24 8:09,card,ANON-0000-0000-0520,32.82,Cappuccino
8/18/24,8/18/24 8:32,card,ANON-0000-0000-0521,32.82,Cappuccino
8/18/24,8/18/24 8:41,card,ANON-0000-0000-0141,23.02,Cortado
8/18/24,8/18/24 8:56,card,ANON-0000-0000-0522,27.92,Americano with Milk
8/18/24,8/18/24 12:31,card,ANON-0000-0000-0463,32.82,Cappuccino
8/18/24,8/18/24 14:30,card,ANON-0000-0000-0040,27.92,Americano with Milk
8/18/24,8/18/24 18:24,card,ANON-0000-0000-0523,27.92,Americano with Milk
8/18/24,8/18/24 18:26,card,ANON-0000-0000-0523,27.92,Americano with Milk
8/18/24,8/18/24 18:27,card,ANON-0000-0000-0523,23.02,Americano
8/18/24,8/18/24 18:28,card,ANON-0000-0000-0523,23.02,Americano
8/19/24,8/19/24 15:09,card,ANON-0000-0000-0524,27.92,Americano with Milk
8/19/24,8/19/24 15:10,card,ANON-0000-0000-0524,27.92,Americano with Milk
8/19/24,8/19/24 21:21,card,ANON-0000-0000-0507,32.82,Latte
8/19/24,8/19/24 21:31,card,ANON-0000-0000-0491,32.82,Cocoa
8/20/24,8/20/24 8:27,card,ANON-0000-0000-0141,23.02,Cortado
8/20/24,8/20/24 8:29,card,ANON-0000-0000-0525,32.82,Latte
8/20/24,8/20/24 8:49,card,ANON-0000-0000-0526,18.12,Espresso
8/20/24,8/20/24 8:50,card,ANON-0000-0000-0526,23.02,Cortado
8/20/24,8/20/24 9:14,card,ANON-0000-0000-0097,27.92,Americano with Milk
8/20/24,8/20/24 11:09,card,ANON-0000-0000-0527,23.02,Americano
8/20/24,8/20/24 11:11,card,ANON-0000-0000-0528,23.02,Americano
8/20/24,8/20/24 11:12,card,ANON-0000-0000-0529,23.02,Americano
8/20/24,8/20/24 11:42,card,ANON-0000-0000-0141,32.82,Latte
8/20/24,8/20/24 20:42,card,ANON-0000-0000-0530,32.82,Latte
8/20/24,8/20/24 20:44,card,ANON-0000-0000-0531,32.82,Latte
8/20/24,8/20/24 20:45,card,ANON-0000-0000-0531,32.82,Latte
8/20/24,8/20/24 20:46,card,ANON-0000-0000-0532,32.82,Latte
8/21/24,8/21/24 7:59,card,ANON-0000-0000-0533,27.92,Americano with Milk
8/21/24,8/21/24 8:40,card,ANON-0000-0000-0141,23.02,Cortado
8/21/24,8/21/24 10:13,card,ANON-0000-0000-0375,23.02,Americano
8/21/24,8/21/24 10:38,card,ANON-0000-0000-0276,27.92,Americano with Milk
8/21/24,8/21/24 11:51,card,ANON-0000-0000-0141,23.02,Cortado
8/21/24,8/21/24 13:17,card,ANON-0000-0000-0534,32.82,Latte
8/21/24,8/21/24 19:42,card,ANON-0000-0000-0507,32.82,Latte
8/22/24,8/22/24 9:22,card,ANON-0000-0000-0141,23.02,Cortado
8/22/24,8/22/24 10:09,card,ANON-0000-0000-0419,27.92,Americano with Milk
8/22/24,8/22/24 10:47,card,ANON-0000-0000-0535,27.92,Americano with Milk
8/22/24,8/22/24 14:16,card,ANON-0000-0000-0510,32.82,Latte
8/22/24,8/22/24 14:26,card,ANON-0000-0000-0536,32.82,Latte
8/22/24,8/22/24 15:07,card,ANON-0000-0000-0537,32.82,Cappuccino
8/22/24,8/22/24 15:27,card,ANON-0000-0000-0538,23.02,Americano
8/23/24,8/23/24 7:43,card,ANON-0000-0000-0475,32.82,Latte
8/23/24,8/23/24 8:21,card,ANON-0000-0000-0141,23.02,Cortado
8/23/24,8/23/24 8:22,card,ANON-0000-0000-0425,32.82,Latte
8/23/24,8/23/24 8:33,card,ANON-0000-0000-0225,23.02,Americano
8/23/24,8/23/24 8:34,card,ANON-0000-0000-0225,23.02,Americano
8/23/24,8/23/24 9:14,card,ANON-0000-0000-0419,27.92,Americano with Milk
8/23/24,8/23/24 10:10,card,ANON-0000-0000-0539,32.82,Cocoa
8/23/24,8/23/24 10:11,card,ANON-0000-0000-0539,23.02,Americano
8/23/24,8/23/24 10:39,card,ANON-0000-0000-0141,23.02,Cortado
8/23/24,8/23/24 11:12,card,ANON-0000-0000-0540,32.82,Hot Chocolate
8/23/24,8/23/24 13:24,card,ANON-0000-0000-0541,23.02,Americano
8/23/24,8/23/24 15:28,card,ANON-0000-0000-0542,23.02,Americano
8/23/24,8/23/24 19:48,card,ANON-0000-0000-0507,32.82,Latte
8/24/24,8/24/24 8:13,card,ANON-0000-0000-0141,23.02,Cortado
8/24/24,8/24/24 8:14,card,ANON-0000-0000-0141,23.02,Cortado
8/24/24,8/24/24 8:44,card,ANON-0000-0000-0543,23.02,Cortado
8/24/24,8/24/24 10:18,card,ANON-0000-0000-0544,18.12,Espresso
8/24/24,8/24/24 10:18,card,ANON-0000-0000-0544,18.12,Espresso
8/24/24,8/24/24 10:19,card,ANON-0000-0000-0544,23.02,Americano
8/25/24,8/25/24 8:14,card,ANON-0000-0000-0141,23.02,Cortado
8/25/24,8/25/24 8:26,card,ANON-0000-0000-0408,23.02,Americano
8/25/24,8/25/24 8:27,card,ANON-0000-0000-0408,23.02,Americano
8/25/24,8/25/24 9:24,card,ANON-0000-0000-0545,32.82,Cappuccino
8/25/24,8/25/24 12:41,card,ANON-0000-0000-0546,32.82,Cappuccino
8/25/24,8/25/24 14:53,card,ANON-0000-0000-0077,32.82,Latte
8/26/24,8/26/24 8:11,card,ANON-0000-0000-0141,23.02,Cortado
8/26/24,8/26/24 8:16,card,ANON-0000-0000-0408,23.02,Americano
8/26/24,8/26/24 8:17,card,ANON-0000-0000-0408,23.02,Americano
8/26/24,8/26/24 9:21,card,ANON-0000-0000-0097,27.92,Americano with Milk
8/26/24,8/26/24 10:37,card,ANON-0000-0000-0547,32.82,Latte
8/26/24,8/26/24 10:38,card,ANON-0000-0000-0548,32.82,Cappuccino
8/26/24,8/26/24 12:45,card,ANON-0000-0000-0003,23.02,Americano
8/26/24,8/26/24 12:46,card,ANON-0000-0000-0003,23.02,Americano
8/26/24,8/26/24 18:53,card,ANON-0000-0000-0549,27.92,Americano with Milk
8/26/24,8/26/24 18:54,card,ANON-0000-0000-0549,32.82,Latte
8/26/24,8/26/24 22:55,card,ANON-0000-0000-0550,27.92,Americano with Milk
8/27/24,8/27/24 10:04,card,ANON-0000-0000-0375,32.82,Latte
8/28/24,8/28/24 12:08,card,ANON-0000-0000-0551,27.92,Americano with Milk
